,dataset,feature,feature_importance
1173,InterPro,Bradykinin receptor family,3.021173578285472e-05
1174,InterPro,Brain acid soluble protein 1,1.4945296537676972e-15
1175,InterPro,Brain protein I3,3.968101761473951e-15
1176,InterPro,Brain-derived neurotrophic factor,2.7696465281774576e-05
1177,InterPro,Brain-expressed X-linked protein,-5.2320797576681396e-09
1178,InterPro,Brain/reproductive organ-expressed protein,7.133979975945581e-16
1179,InterPro,"Branched-chain alpha-ketoacid dehydrogenase kinase/Pyruvate dehydrogenase kinase, N-terminal",3.776674332221697e-07
1180,InterPro,Branched-chain amino acid aminotransferase II,5.7427316150182696e-11
1181,InterPro,Breast cancer anti-estrogen resistance protein 1,7.154723045048188e-06
1182,InterPro,Breast cancer anti-estrogen resistance protein 3,1.9261131149118913e-05
1183,InterPro,Breast cancer type 1 susceptibility protein (BRCA1),1.4709385103679697e-05
1184,InterPro,Breast cancer type 2 susceptibility protein,0.0
1185,InterPro,"Breast cancer type 2 susceptibility protein, helical domain",0.0
1186,InterPro,Breast carcinoma amplified sequence 3,7.663954944898144e-06
1187,InterPro,"Brf1, TBP-binding domain",-1.926964122576637e-06
1188,InterPro,Bridging integrator 2,1.908848841673237e-07
1189,InterPro,Brinker DNA-binding domain,3.93621870243252e-06
1190,InterPro,Brix domain,5.375192649376728e-07
1191,InterPro,Bromo adjacent homology (BAH) domain,1.2269408234560757e-05
1192,InterPro,Bromodomain,-0.00026034142229492937
1193,InterPro,Bromodomain adjacent to zinc finger domain protein 2A,-1.2458680871017141e-05
1194,InterPro,Bromodomain transcription factor,6.121473682723315e-07
1195,InterPro,"Bromodomain, conserved site",-0.00015016910982828418
1196,InterPro,Brorin,0.0
1197,InterPro,Btz domain,2.8627047103781015e-14
1198,InterPro,"Bud-site selection protein, BUD22",8.599523637350774e-16
1199,InterPro,Bud13,6.28614727597737e-16
1200,InterPro,"Butirosin biosynthesis, BtrG-like",7.736302968058637e-11
1201,InterPro,Butyrophylin-like,0.00038171923199911754
1202,InterPro,Bystin,7.662098045722335e-16
1203,InterPro,C chemokine ligand 1,0.0
1204,InterPro,C-5 cytosine methyltransferase,-0.00017659676619840892
1205,InterPro,C-CAP/cofactor C-like domain,6.157364388025261e-07
1206,InterPro,"C-myb, C-terminal",2.5107262423756647e-05
1207,InterPro,C-terminal domain of RIG-I,0.00010884314301345893
1208,InterPro,C-type lectin,-0.00041635745648898204
1209,InterPro,C-type lectin fold,-0.00030366930415849045
1210,InterPro,"C-type lectin, conserved site",-0.00015661480066522522
1211,InterPro,C-type lectin-like,-0.00033478037983465507
1212,InterPro,C1GALT1,1.4131546702475689e-07
1213,InterPro,C1GALT1-specific chaperone 1,2.014676502082977e-15
1214,InterPro,C2 domain,0.005682328551936761
1215,InterPro,C2H2- zinc finger protein family,9.435963553235903e-05
1216,InterPro,C3a anaphylatoxin chemotactic receptor,1.526470508426524e-05
1217,InterPro,C4-type zinc-finger of DNA polymerase delta,5.2065375405514035e-06
1218,InterPro,C5a anaphylatoxin chemotactic receptor 2,0.0
1219,InterPro,C5a1/C5a2 anaphylatoxin chemotactic receptor,1.526470508229708e-05
1220,InterPro,C8orf37 protein,0.0
1221,InterPro,C9orf72-like protein family,0.0
1222,InterPro,CAAX amino terminal protease,-1.78867992065049e-15
1223,InterPro,CAAX prenyl protease 1,1.701274762855202e-13
1224,InterPro,CABIT domain,9.626234736572869e-06
1225,InterPro,CAMPATH-1 antigen  (CD52),2.109911670892851e-15
1226,InterPro,CAP Gly-rich domain,-2.849371842365884e-07
1227,InterPro,CAP domain,3.972915301648848e-07
1228,InterPro,"CAP, conserved site, C-terminal",2.3784894919066992e-08
1229,InterPro,"CAP, conserved site, N-terminal",2.3784894919066992e-08
1230,InterPro,CAP-Gly domain-containing linker protein 2,-1.340689821907404e-07
1231,InterPro,CAP-Gly domain-containing linker protein 4,-1.7567648234348286e-05
1232,InterPro,CARD domain,0.0024927677741630907
1233,InterPro,"CARG-binding factor, N-terminal",1.3881994293338403e-05
1234,InterPro,CARP motif,6.157364388025261e-07
1235,InterPro,CART satiety factor,-1.871647790703957e-15
1236,InterPro,"CAS family, DUF3513",2.758534786277597e-05
1237,InterPro,"CAS/CSE, C-terminal",2.0844583598116958e-05
1238,InterPro,"CASP, C-terminal",8.729555207264209e-06
1239,InterPro,CB1 cannabinoid receptor-interacting protein 1,-2.512003398515684e-15
1240,InterPro,"CBF1-interacting co-repressor CIR, N-terminal domain",-5.528275535649889e-13
1241,InterPro,CBS domain,6.959701813303693e-05
1242,InterPro,CC chemokine receptor 1,1.5494182617087418e-05
1243,InterPro,CC chemokine receptor 10,1.5494182618708778e-05
1244,InterPro,CC chemokine receptor 2,0.0
1245,InterPro,CC chemokine receptor 3,1.5494182618681364e-05
1246,InterPro,CC chemokine receptor 4,0.0
1247,InterPro,CC chemokine receptor 5,0.0
1248,InterPro,CC chemokine receptor 6,0.0
1249,InterPro,CC chemokine receptor 7,1.549418261731439e-05
1250,InterPro,CC chemokine receptor 8,0.0
1251,InterPro,CC chemokine receptor 9,1.549418261533562e-05
1252,InterPro,CC chemokine receptor like 1,0.0
1253,InterPro,"CC chemokine, conserved site",3.3510260363223005e-07
1254,InterPro,"CC2D2A, N-terminal, C2 domain",0.0
1255,InterPro,CCAAT-binding factor,5.349982873626036e-05
1256,InterPro,"CCAAT-binding factor, conserved site",-3.2409267951562707e-14
1257,InterPro,"CCAAT-binding transcription factor, subunit B",-3.2409267951562707e-14
1258,InterPro,CCAAT/enhancer-binding,6.231603413650164e-06
1259,InterPro,"CCR4-NOT complex, subunit 3/ 5",8.001587752270916e-13
1260,InterPro,CCR4-NOT transcription complex subunit 8,1.923306164206675e-06
1261,InterPro,"CCR4-Not complex component, Not N-terminal domain",8.001587752270916e-13
1262,InterPro,"CCR4-Not complex component, Not1, C-terminal",-4.5167618893450266e-14
1263,InterPro,"CCR4-Not complex, Not1 subunit, domain of unknown function DUF3819",-4.5167618893450266e-14
1264,InterPro,CCSMST1 family,0.0
1265,InterPro,CD164-related protein,2.0588598002467866e-15
1266,InterPro,CD2-associated protein,6.620386294945397e-06
1267,InterPro,CD20-like family,-8.457937694304844e-10
1268,InterPro,CD225/Dispanin family,2.1871501687846298e-10
1269,InterPro,"CD3 protein, epsilon/gamma/delta subunit",-4.0439016898500255e-06
1270,InterPro,CD3 signalling complex delta subunit,1.4829339667158718e-05
1271,InterPro,CD34 antigen,1.2647922856314626e-13
1272,InterPro,CD34/Podocalyxin,3.386158685537458e-13
1273,InterPro,CD36 antigen,1.0937804278103051e-11
1274,InterPro,"CD4, extracellular",3.564437278740838e-05
1275,InterPro,CD40 ligand,0.0
1276,InterPro,CD44 antigen,-7.990235156939089e-06
1277,InterPro,CD47 immunoglobulin-like,1.2982331490867669e-05
1278,InterPro,CD47 transmembrane,1.2982331490867669e-05
1279,InterPro,CD59 antigen,1.606873170437242e-08
1280,InterPro,"CD59 antigen, conserved site",7.626669433381456e-09
1281,InterPro,CD59 glycoprotein,1.8843222119414348e-09
1282,InterPro,CD8 alpha subunit,2.814440543145134e-05
1283,InterPro,"CD80-like, immunoglobulin C2-set",0.00022785193630119594
1284,InterPro,"CD81 antigen, large extracellular loop domain",-4.86987238714831e-05
1285,InterPro,CD99 antigen-like protein 2,2.7075773029886124e-15
1286,InterPro,CDC45 family,1.144320599913334e-15
1287,InterPro,CDC48 domain 2-like,-2.574286853621725e-05
1288,InterPro,"CDC48, N-terminal subdomain",-2.568703847902971e-05
1289,InterPro,"CDC48, domain 2",-1.7227837697289542e-05
1290,InterPro,CDC50/LEM3 family,-8.396891028996638e-14
1291,InterPro,"CDC6, C-terminal domain",4.455956140760013e-06
1292,InterPro,CDK5 and ABL1 enzyme substrate 1/2,-3.2283245626914347e-06
1293,InterPro,CDKN3 domain,-3.847311913623396e-06
1294,InterPro,CDP-alcohol phosphatidyltransferase,1.6717878985311668e-12
1295,InterPro,"CDP-diacylglycerol-inositol 3-phosphatidyltransferase, eukaryote",2.6847182015544086e-13
1296,InterPro,CDT1 Geminin-binding domain-like,-2.8335187594816744e-16
1297,InterPro,"CENP-C, middle DNMT3B-binding domain",1.714392559024673e-05
1298,InterPro,"CEP170, C-terminal",-8.618002517872691e-06
1299,InterPro,"CEP76, C2 domain",-5.220143816429189e-16
1300,InterPro,CFTR regulator domain,-9.865790422514443e-06
1301,InterPro,CG-1 DNA-binding domain,-1.665647561251251e-05
1302,InterPro,CGI121/TPRKB,-3.553941581410943e-15
1303,InterPro,CHAT domain,1.9850357868960673e-05
1304,InterPro,CHCH,-1.8169240798931126e-10
1305,InterPro,"CHD, C-terminal 2",1.1380825864596063e-05
1306,InterPro,"CHD, N-terminal",1.1380825864596063e-05
1307,InterPro,CHRD,3.5750499815137615e-06
1308,InterPro,CID domain,1.0291407043925155e-05
1309,InterPro,CIDE-N domain,2.3081722567163345e-11
1310,InterPro,CITED,1.3679743271700517e-12
1311,InterPro,CKK domain,4.216765084544462e-06
1312,InterPro,CLASP N-terminal domain,8.291561263626011e-05
1313,InterPro,"CLIP-associating protein, metazoan",2.0896034982488455e-05
1314,InterPro,CLU domain,5.770759955617143e-06
1315,InterPro,"CMP/dCMP deaminase, zinc-binding",-9.172284193278167e-09
1316,InterPro,CMT1A duplicated region transcript 4 protein,0.0
1317,InterPro,"CO dehydrogenase flavoprotein, C-terminal",5.0065170431789226e-08
1318,InterPro,"CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2",1.636921721343959e-07
1319,InterPro,"COG complex component, COG2",-1.0531174202909934e-12
1320,InterPro,"COG complex component, COG2, C-terminal",-1.0531174202909934e-12
1321,InterPro,COMM domain,7.3846500604977e-08
1322,InterPro,"COMPASS complex Set1 subunit, N-SET domain",0.0
1323,InterPro,COP9 signalosome complex subunit 7b,4.590763664375183e-07
1324,InterPro,"COPII coat assembly protein, Sec16",1.9141621081013048e-14
1325,InterPro,COQ9,-6.299629871176412e-14
1326,InterPro,COS domain,0.00021492199962330562
1327,InterPro,COX15/CtaA family,3.164315826199773e-06
1328,InterPro,CP2 transcription factor,2.9033077233346134e-05
1329,InterPro,CPH domain,0.00015332402101131285
1330,InterPro,CPL,2.0598947203795587e-05
1331,InterPro,CRA domain,1.8017543123387844e-05
1332,InterPro,CRAL-TRIO domain,-3.514744826130832e-05
1333,InterPro,"CRAL/TRIO, N-terminal domain",-1.3960126523662185e-05
1334,InterPro,CRC domain,1.540022326753309e-12
1335,InterPro,CRIB domain,5.100085208288739e-05
1336,InterPro,CRIC domain,0.00011178995717874693
1337,InterPro,"CRIC domain, Chordata",0.00011178995717874693
1338,InterPro,CRM1 C-terminal domain,3.858343258239333e-05
1339,InterPro,CS domain,4.7903285169642334e-05
1340,InterPro,CST complex  subunit Stn1,2.9398389094267155e-06
1341,InterPro,"CST complex  subunit Stn1, C-terminal",2.9398389094267155e-06
1342,InterPro,CST complex subunit CTC1,2.507127350934127e-15
1343,InterPro,"CST complex subunit Ten1, animal and plant type",0.0
1344,InterPro,CTAG/Pcc1 family,2.5987264436314626e-15
1345,InterPro,CTF transcription factor/nuclear factor 1,-6.027826881463243e-06
1346,InterPro,"CTF transcription factor/nuclear factor 1, DNA-binding domain",-6.027826881463243e-06
1347,InterPro,"CTF transcription factor/nuclear factor 1, N-terminal",-6.027826881463243e-06
1348,InterPro,"CTF transcription factor/nuclear factor 1, conserved site",-6.027826881463243e-06
1349,InterPro,"CTLH, C-terminal LisH motif",7.018759442537569e-05
1350,InterPro,CTLH/CRA C-terminal to LisH motif domain,1.8017543123387844e-05
1351,InterPro,"CTNNB1 binding, N-teminal",1.8840577185330648e-06
1352,InterPro,CTP synthase,-6.8829642634997686e-06
1353,InterPro,"CTP synthase, N-terminal",-6.8829642634997686e-06
1354,InterPro,CUB and zona pellucida-like domain-containing protein 1,0.0
1355,InterPro,CUB domain,0.0004087547978151457
1356,InterPro,CUT domain,4.191554816411442e-05
1357,InterPro,CVC domain,8.285871975961862e-06
1358,InterPro,CWC16 protein,-2.2116482769528977e-13
1359,InterPro,CWF11 family,-3.089377902235219e-06
1360,InterPro,CX3C chemokine receptor 1,1.549418261873751e-05
1361,InterPro,CXC chemokine,5.77522133166964e-07
1362,InterPro,CXC chemokine 10,0.0
1363,InterPro,CXC chemokine 11,5.8935707311938585e-08
1364,InterPro,CXC chemokine 16,-9.688911917312858e-16
1365,InterPro,CXC chemokine 9,0.0
1366,InterPro,CXC chemokine receptor 1,0.0
1367,InterPro,CXC chemokine receptor 1/2,0.0
1368,InterPro,CXC chemokine receptor 2,0.0
1369,InterPro,CXC chemokine receptor 3,1.549418261895558e-05
1370,InterPro,CXC chemokine receptor 4,1.5526446062831186e-05
1371,InterPro,CXC chemokine receptor 4 N-terminal domain,1.5526446062831186e-05
1372,InterPro,CXC chemokine receptor 5,1.549418261454447e-05
1373,InterPro,CXC chemokine receptor 6,0.0
1374,InterPro,CXC chemokine receptor 7,1.5494182619459042e-05
1375,InterPro,"CXC chemokine, conserved site",5.77522133166964e-07
1376,InterPro,CXC domain,1.0859565281952146e-05
1377,InterPro,CXCXC repeat,2.827788373827327e-05
1378,InterPro,CXXC-type zinc finger protein 11,0.0
1379,InterPro,CYTH-like domain,-2.4866592344915573e-14
1380,InterPro,Cache domain,5.785182096112349e-06
1381,InterPro,"Cactin, C-terminal",4.098478295436728e-06
1382,InterPro,"Cactin, central domain",0.0
1383,InterPro,Cadherin,0.0012432193518417277
1384,InterPro,Cadherin conserved site,0.0011360360245858628
1385,InterPro,Cadherin prodomain,7.262392022694351e-05
1386,InterPro,"Cadherin, N-terminal",0.00038651846057055004
1387,InterPro,"Cadherin, cytoplasmic domain",0.0002634037161082907
1388,InterPro,Cadherin-like,0.0012784172205534416
1389,InterPro,Cadherin-like beta sandwich domain,-2.5449017299619503e-08
1390,InterPro,Cadherin-related family member 2,1.320490190693207e-05
1391,InterPro,Cadherin-related family member 5,1.3204901909182672e-05
1392,InterPro,Caffeine-induced death protein 2,0.0
1393,InterPro,Calbindin,1.2465828724629992e-05
1394,InterPro,Calcineurin-like phosphoesterase,1.364929816036322e-06
1395,InterPro,"Calcineurin-like phosphoesterase domain, apaH type",6.799722648790404e-05
1396,InterPro,"Calcineurin-like phosphoesterase domain, lpxH type",1.4491512778222138e-06
1397,InterPro,Calcipressin,3.748967780279201e-06
1398,InterPro,Calcitonin,-1.5548948396975586e-09
1399,InterPro,Calcitonin gene-related peptide,-3.002936330085569e-09
1400,InterPro,Calcitonin peptide-like,-4.336244052726616e-09
1401,InterPro,"Calcitonin, conserved site",-4.336244052726616e-09
1402,InterPro,Calcium binding protein 2,1.2465828728871699e-05
1403,InterPro,Calcium channel flower,0.0
1404,InterPro,Calcium homeostasis modulator protein 1,8.670420947456268e-15
1405,InterPro,Calcium homeostasis modulator protein 2,7.320683733114943e-15
1406,InterPro,Calcium homeostasis modulator protein 3,7.797292626700598e-15
1407,InterPro,Calcium release-activated calcium channel protein,2.8375693591629713e-12
1408,InterPro,Calcium signal-modulating cyclophilin ligand,-1.2744604941801378e-15
1409,InterPro,Calcium-activated chloride channel protein,2.6392170160699276e-06
1410,InterPro,Calcium-binding and spermatid-specific protein 1,0.0
1411,InterPro,Calcium-binding mitochondrial carrier protein Aralar2,2.4088203561026302e-05
1412,InterPro,Calcium-binding protein CAB45,1.2465828730223077e-05
1413,InterPro,Calcium-dependent secretion activator,0.00010022537574411011
1414,InterPro,Calcium-responsive transcription factor,7.783659262527592e-16
1415,InterPro,Calcium-transporting ATPase type 2C member 1,3.8863673114465354e-05
1416,InterPro,Calcium-transporting ATPase type 2C member 2,4.525113973393033e-05
1417,InterPro,Calcium/calmodulin-dependent protein kinase II inhibitor,-1.1231607932453062e-13
1418,InterPro,"Calcium/calmodulin-dependent protein kinase II, association-domain",3.193624240742498e-05
1419,InterPro,Calcium/calmodulin-dependent/calcium-dependent protein kinase,0.0001662511810846675
1420,InterPro,Calcyon neuron-specific vesicular protein,3.2523751497042425e-12
1421,InterPro,Calcyphosin-like protein,1.246582872718471e-05
1422,InterPro,Caldesmon,-8.202664690677259e-13
1423,InterPro,Caldesmon/lymphocyte specific protein,-1.6409049742338495e-12
1424,InterPro,Calmodulin-binding domain,-5.705203954765155e-07
1425,InterPro,"Calmodulin-binding domain C0, NMDA receptor, NR1 subunit",3.9688416427893636e-05
1426,InterPro,Calmodulin-lysine N-methyltransferase,-4.108630324258757e-05
1427,InterPro,"Calmodulin-regulated spectrin-associated protein, CH domain",2.050169884920738e-05
1428,InterPro,Calpain small subunit 1,1.2465828729640322e-05
1429,InterPro,Calpain-1,1.4203443923039275e-05
1430,InterPro,Calpain-10,1.7376151956595344e-06
1431,InterPro,Calpain-12,1.4203443921657132e-05
1432,InterPro,Calpain-13,8.356596167126463e-06
1433,InterPro,Calpain-2,1.4203443919520092e-05
1434,InterPro,Calpain-3,1.4203443927090464e-05
1435,InterPro,Calpain-6,0.0
1436,InterPro,Calpain-8,0.0
1437,InterPro,Calpain-9,0.0
1438,InterPro,Calpastatin,1.1562402785014957e-13
1439,InterPro,Calponin homology domain,0.0004923136555757578
1440,InterPro,Calponin repeat,1.4429254160759911e-05
1441,InterPro,Calponin-2,2.457757756192296e-06
1442,InterPro,Calponin/LIMCH1,9.361315548887047e-06
1443,InterPro,Calreticulin,1.755943967167606e-05
1444,InterPro,Calreticulin/calnexin,5.244549797801809e-05
1445,InterPro,"Calreticulin/calnexin, P domain",5.244549797801809e-05
1446,InterPro,"Calreticulin/calnexin, conserved site",5.244549797801809e-05
1447,InterPro,Calretinin,1.2465828728117889e-05
1448,InterPro,Calsequestrin,4.3940532105270845e-05
1449,InterPro,"Calsequestrin, conserved site",4.3940532105270845e-05
1450,InterPro,Calsyntenin,7.77806597632659e-05
1451,InterPro,Calumenin,1.2465828729735547e-05
1452,InterPro,Calycin,0.00015064058790276118
1453,InterPro,Calycin-like,0.00015259334393598242
1454,InterPro,Canalicular multispecific organic anion transporter 1,0.0
1455,InterPro,Canalicular multispecific organic anion transporter 2,0.0
1456,InterPro,Cancer susceptibility candidate 4,-2.1989547729270632e-14
1457,InterPro,Cancer susceptibility candidate protein 1,6.885465747615034e-15
1458,InterPro,Cancer-associated antigen RCAS1,-1.1706177198914434e-15
1459,InterPro,Cancer-associated gene protein 1,4.3859819623944336e-16
1460,InterPro,Cancer/testis antigen 47,0.0
1461,InterPro,Cannabinoid receptor family,3.0211734280755857e-05
1462,InterPro,Cannabinoid receptor type 1,1.5105867142415488e-05
1463,InterPro,Cannabinoid receptor type 2,1.5105867138340369e-05
1464,InterPro,Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1,-3.7032410926140534e-05
1465,InterPro,"Capicua transcriptional repressor modulator, Ataxin-1",-1.0485629663699579e-08
1466,InterPro,Cappuccino,6.664308241841398e-14
1467,InterPro,Caprin,6.848919651927623e-06
1468,InterPro,"Carbamoyl-phosphate synthase large subunit, CPSase domain",-1.070355117279577e-05
1469,InterPro,"Carbamoyl-phosphate synthase, large subunit",-1.070355117279577e-05
1470,InterPro,"Carbamoyl-phosphate synthase, large subunit, N-terminal",-3.763076432235367e-05
